"","LotArea","GrLivArea","MSSubClass","Neighborhood","BedroomAbvGr","2ndFlrSF","FullBath","TotalBsmtSF","MasVnrArea","OverallCond","1stFlrSF","GarageArea","MSZoning","BldgType","Total_porch_SF","Heating","OverallQual","YearBuilt","BsmtQual","BsmtFinSF1","Total_Bathrooms","ExterQual","KitchenQual","SaleCondition","MasVnrType","BsmtUnfSF","SalePrice","GrupoPrecio"
"219",9.6501424924888,6.76272950693188,"1_story_1946_","CollgCr",3,0,1,864,0,6,864,338,"RL","1Fam",0,"GasA",5,"1970_1980","TA",6.13339804299665,2,"TA","TA","Normal","None",6.00388706710654,11.8018567568224,"Barato"
"220",8.97866048963969,7.04664727784876,"1_story_1946_","NAmes",3,0,1,1148,0,5,1148,672,"RL","1Fam",0,"GasA",5,"1950_1960","TA",7.04664727784876,2,"TA","TA","Normal","None",0,11.7943379244084,"Barato"
"221",9.20422169096801,7.57558465155779,"2_story_1946_","SawyerW",3,887,2,1050,246,5,1062,574,"RL","1Fam",246,"GasA",7,"1990_","Gd",6.62140565176413,3.5,"Gd","Gd","Normal","BrkFace",5.70711026474888,12.3715870840077,"Barato"
"222",8.73311069763871,7.71020519443253,"2_5_story_all_ages","SWISU",5,795,1,795,0,5,954,440,"RL","1Fam",188,"GasA",4,"1910_1920","TA",0,2,"Gd","TA","Normal","None",6.67959918584438,11.6826682395573,"Barato"
"223",8.54090971803355,7.44424864949671,"1_story_PUD_1946_","Somerst",2,0,2,1698,60,5,1709,506,"FV","TwnhsE",162,"GasA",9,"1990_","Ex",7.12205988162914,3,"Gd","Gd","Abnorml","BrkFace",6.13339804299665,12.7035090321771,"Caro"
"224",9.03527244389354,7.44600149832412,"duplex_all_style_age","NAmes",4,0,2,1626,122,5,1712,588,"RL","Duplex",326,"GasA",5,"1950_1960","TA",6.2709884318583,2,"TA","TA","Family","BrkFace",7.00215595440362,11.8844890214027,"Barato"
"225",9.67193373386195,7.70436116791031,"1_story_1946_","NAmes",4,0,2,2217,0,6,2217,621,"RL","1Fam",512,"GasA",8,"1960_1970","TA",5.8636311755981,3,"Gd","Gd","Normal","None",6.95081476844258,12.498742259493,"Caro"
"226",9.32232887392423,7.42892719480227,"2_story_1946_","Sawyer",3,765,2,918,92,5,918,440,"RL","1Fam",243,"GasA",6,"1970_1980","TA",5.4249500174814,2.5,"TA","TA","Normal","BrkFace",5.26269018890489,12.0581525154536,"Barato"
"227",9.03777110662491,6.97447891102505,"1_story_1946_","Sawyer",3,0,1,1059,0,8,1068,264,"RL","1Fam",192,"GasA",6,"1960_1970","TA",6.49828214947643,1.5,"TA","TA","Normal","None",5.98393628068719,11.9479493753199,"Barato"
"228",8.90123035211078,6.75576892198425,"1_story_1946_","NAmes",2,0,1,858,0,6,858,684,"RL","1Fam",0,"GasA",4,"1970_1980","TA",5.77765232322266,1,"TA","TA","Normal","None",6.28599809450886,11.6082356447746,"Barato"
"229",8.97157543975902,7.31986492980897,"2_story_1946_","Gilbert",3,702,2,783,0,5,807,393,"RL","1Fam",75,"GasA",7,"1990_","Gd",0,2.5,"Gd","Gd","Normal","None",6.66440902035041,12.1007121298723,"Barato"
"230",9.60642831827175,7.42117752859539,"1_story_1946_","Gilbert",3,0,2,1670,27,5,1670,690,"RL","1Fam",204,"GasA",7,"1990_","Gd",0,2,"Gd","Gd","Partial","BrkFace",7.42117752859539,12.3883942023241,"Barato"
"231",8.7281022050621,6.80572255341699,"1_story_1946_","Sawyer",3,0,1,876,75,6,902,288,"RL","1Fam",0,"GasA",5,"1960_1970","TA",6.39692965521615,1,"TA","TA","Normal","BrkFace",5.62762111369064,11.740061037554,"Barato"
"232",9.44065812703839,7.3031700512368,"2_story_1946_","Gilbert",3,742,2,742,0,5,742,390,"RL","1Fam",60,"GasA",6,"1990_","Gd",0,2.5,"Gd","Gd","Normal","None",6.61069604471776,12.0668105781967,"Barato"
"233",9.35884658027541,7.72973533138505,"duplex_all_style_age","NAmes",5,1169,2,1105,361,5,1105,480,"RL","Duplex",0,"GasA",5,"1950_1960","TA",6.09582456243222,2,"TA","TA","Normal","BrkFace",6.49677499018586,11.9466540383513,"Barato"
"234",9.13637085177601,7.14598446771439,"1_story_1946_","CollgCr",3,0,1,1268,0,7,1268,252,"RL","1Fam",173,"GasA",5,"1970_1980","Gd",5.28320372873799,1.5,"TA","Gd","Normal","None",6.9782137426307,11.8740903141818,"Barato"
"235",8.00670084544037,7.11069612297883,"2_story_PUD_1946","Somerst",2,612,2,612,76,5,612,528,"FV","TwnhsE",234,"GasA",6,"1990_","Gd",5.68697535633982,2.5,"Gd","Gd","Partial","Stone",5.76519110278484,12.0652749169136,"Barato"
"236",9.74922853350706,7.11476944836646,"1_story_1946_","Edwards",3,0,1,1134,0,6,1229,284,"RL","1Fam",0,"GasA",4,"1950_1960","TA",6.96602418710611,1,"TA","TA","Normal","None",4.33073334028633,11.8130300574206,"Barato"
"237",9.04345899967011,7.45124168498768,"2_story_1946_","SawyerW",3,785,2,928,105,5,936,471,"RL","1Fam",387,"GasA",6,"1990_","Gd",6.70318811324086,3,"Gd","Gd","Normal","BrkFace",4.74493212836325,12.2110601870412,"Barato"
"238",9.39266192877014,7.77275271646874,"2_story_1946_","NridgHt",4,1140,2,1181,340,5,1234,656,"RL","1Fam",204,"GasA",8,"1990_","Gd",0,2.5,"Gd","Ex","Normal","BrkFace",7.07496319796604,12.5602444592508,"Caro"
"239",10.2274171726618,7.63530388625941,"1_story_1946_","NAmes",4,0,2,585,0,7,2069,505,"RL","1Fam",0,"GasA",7,"1950_1960","Gd",6.05443934626937,3,"TA","Gd","Normal","None",5.08140436498446,12.3966930051388,"Barato"
"240",9.54731248363905,7.48268182815465,"2_story_1946_","CollgCr",3,840,2,936,144,5,936,474,"RL","1Fam",240,"GasA",7,"1990_","Gd",0,2.5,"Gd","Gd","Normal","BrkFace",6.84268328223842,12.16785143271,"Barato"
"241",9.31253588429085,7.58528107863913,"2_story_1946_","Mitchel",4,800,2,784,232,4,1168,530,"RL","1Fam",494,"GasA",5,"1960_1970","TA",6.33327962813969,3,"TA","TA","Normal","BrkFace",3.40119738166216,12.0552497557956,"Barato"
"242",8.91206909797013,6.96413561241824,"1_story_1946_","Sawyer",3,0,1,1057,0,5,1057,576,"RL","1Fam",0,"GasA",5,"1960_1970","TA",6.03548143252476,1,"TA","TA","Normal","None",6.46302945692067,11.7905572015685,"Barato"
"243",9.23386156701753,7.3031700512368,"2_story_1946_","Gilbert",3,701,2,783,0,5,783,393,"RL","1Fam",72,"GasA",6,"1990_","Gd",0,2.5,"Gd","Gd","Partial","None",6.66440902035041,12.0945822694968,"Barato"
"244",8.68710472813351,6.87626461189077,"1_5_story_fin","OldTown",2,368,1,600,0,6,600,0,"RM","1Fam",0,"Grav",3,"_1910","TA",0,1,"TA","TA","Abnorml","None",6.39859493453521,10.5427063910705,"Barato"
"245",9.28739400141847,7.08422642209792,"1_5_story_fin","NAmes",4,472,1,720,0,4,720,0,"RL","1Fam",0,"GasA",4,"1940_1950","TA",0,1.5,"TA","TA","Abnorml","None",6.58063913728495,11.8130300574206,"Barato"
"246",9.36220272128543,7.26473017792987,"1_story_1946_","Somerst",3,0,2,1428,101,5,1428,480,"FV","1Fam",120,"GasA",7,"1990_","Gd",0,2,"Gd","Gd","Partial","3",7.26473017792987,12.1117619660589,"Barato"
"247",9.15387583499506,6.79682371827486,"1_story_1946_","Edwards",3,0,1,894,0,5,894,400,"RL","1Fam",0,"GasA",4,"1950_1960","TA",6.31535800152233,1,"TA","TA","Abnorml","None",5.83773044716594,11.6082356447746,"Barato"
"248",9.40285975374658,6.90775527898214,"split_foyer","NAmes",3,0,1,944,210,9,999,588,"RL","1Fam",220,"GasA",7,"1960_1970","TA",6.76619171466035,2,"Ex","Ex","Normal","Stone",4.35670882668959,12.091783499128,"Barato"
"249",8.06557942728209,7.14440718032114,"1_story_1946_","Blmngtn",2,0,2,1266,16,5,1266,388,"RL","1Fam",116,"GasA",7,"1990_","Gd",0,2,"Gd","Gd","Normal","BrkFace",7.14440718032114,11.9822726287897,"Barato"
"250",9.22621372113247,7.57095858316901,"1_story_1946_","NridgHt",3,0,2,1930,450,5,1940,606,"RL","1Fam",263,"GasA",9,"1990_","Ex",7.40671073017764,3.5,"Ex","Ex","Partial","Stone",5.65248918026865,12.887127001736,"Caro"
"251",9.39657094526685,7.61628356158038,"2_story_1946_","NWAmes",4,912,2,848,298,6,1118,551,"RL","1Fam",224,"GasA",6,"1970_1980","TA",5.05624580534831,2.5,"TA","Gd","Normal","BrkFace",6.5410299991899,12.1807548375459,"Barato"
"252",9.43003799288609,7.44949800538285,"1_story_1946_","NridgHt",3,0,2,1700,230,5,1718,786,"RL","1Fam",264,"GasA",10,"1990_","Ex",7.06731984865348,3,"Ex","Ex","Normal","Stone",6.2709884318583,12.7293207892947,"Caro"
"253",9.35018926709258,7.42714413340862,"duplex_all_style_age","NWAmes",4,0,2,1680,164,6,1680,528,"RL","Duplex",0,"GasA",5,"1970_1980","TA",0,2,"TA","TA","Normal","BrkFace",7.42714413340862,11.8270425336191,"Barato"
"254",8.69968140098951,7.32843735289516,"1_5_story_fin","SWISU",4,0,2,1008,0,5,1008,0,"RL","1Fam",138,"GasA",5,"1920_1930","TA",0,2,"TA","TA","Normal","None",6.91671502035361,11.5327280922664,"Barato"
"255",9.96585183673268,7.14834574390007,"1_5_story_fin","Sawyer",4,551,2,720,0,5,720,312,"RL","1Fam",108,"GasA",5,"1940_1950","TA",0,2,"TA","TA","Normal","None",6.58063913728495,11.8130300574206,"Barato"
"256",8.01102337918644,7.3178761986265,"1_story_PUD_1946_","Blmngtn",2,0,2,1362,145,5,1506,440,"RL","TwnhsE",162,"GasA",7,"1990_","Gd",2.83321334405622,2,"Gd","Gd","Normal","BrkFace",7.20563517641036,12.2713452721464,"Barato"
"257",8.06557942728209,7.31654817718298,"1_story_PUD_1946_","Blmngtn",2,0,2,1346,14,5,1504,437,"RL","TwnhsE",176,"GasA",7,"1990_","Gd",2.83321334405622,2,"Gd","Gd","Normal","BrkFace",7.19368581839511,12.1600287070288,"Barato"
"258",9.1583099638818,7.22766249872865,"1_5_story_fin","NAmes",3,408,1,768,0,5,968,240,"RL","1Fam",0,"GasA",5,"1940_1950","TA",5.91079664404053,2,"TA","TA","Normal","None",5.88610403145016,11.5617156291397,"Barato"
"259",8.86545282575362,7.56475701290573,"2_family_conversion","SWISU",5,980,2,686,0,8,948,0,"RH","2fmCon",228,"GasA",5,"1910_1920","TA",0,2,"TA","TA","Normal","None",6.53233429222235,11.982929094216,"Barato"
"260",9.58479629321,7.83241092718792,"2_story_1946_","NoRidge",5,1168,2,1338,0,7,1352,796,"RL","1Fam",264,"GasA",8,"1990_","Gd",6.92067150424868,3.5,"Gd","Gd","Abnorml","None",5.78996017089725,12.6443275764613,"Caro"
"261",9.46490506796514,7.39079852173568,"1_story_1946_","Timber",2,0,2,1620,70,5,1620,912,"RL","1Fam",228,"GasA",9,"1990_","Ex",6.93049476595163,3,"Gd","Ex","Normal","Stone",6.39526159811545,12.6619139609634,"Caro"
"262",9.11943049661634,7.39817409297047,"2_story_1946_","NWAmes",4,832,1,800,252,8,800,484,"RL","1Fam",40,"GasA",6,"1960_1970","TA",5.99396142730657,2,"TA","Gd","Normal","BrkFace",5.82008293035236,12.0610468734799,"Barato"
"263",9.16962253869762,7.83399634170946,"1_story_1946_","NWAmes",4,0,2,2524,0,5,2524,542,"RL","1Fam",594,"GasA",8,"1980_1990","Gd",7.00760061395185,3.5,"Gd","Gd","Normal","None",7.2591161280971,12.5353763926728,"Caro"
"264",9.31479047333265,6.83625927727707,"1_story_1946_","Edwards",2,0,1,0,0,7,930,308,"RL","1Fam",0,"GasA",4,"1940_1950","NA",0,1,"TA","Gd","Abnorml","None",0,11.3492293722994,"Barato"
"265",9.05520587502619,7.33106030521863,"1_story_1946_","Edwards",4,0,1,1216,145,6,1526,364,"RL","1Fam",194,"GasA",5,"1950_1960","TA",5.95064255258773,1,"TA","TA","Normal","Stone",6.72623340235875,11.8810347865346,"Barato"
"266",9.33802973311707,7.32909373624659,"1_story_1946_","NWAmes",3,0,2,1193,160,5,1523,478,"RL","1Fam",189,"GasA",6,"1970_1980","Gd",6.46925031679577,2.5,"TA","TA","Abnorml","BrkFace",6.30991827822652,12.1007121298723,"Barato"
"267",9.33335414787133,7.68937110752969,"2_story_1946_","NridgHt",3,1054,2,1104,154,5,1130,836,"RL","1Fam",102,"GasA",9,"1990_","Ex",6.84268328223842,3.5,"Ex","Ex","Normal","Stone",5.12989871492307,12.7218858108072,"Caro"
"268",9.330431852234,7.59689443814454,"1_5_story_fin","Crawfor",3,895,1,854,480,7,1096,432,"RL","1Fam",19,"GasA",6,"1930_1940","TA",5.6970934865054,1.5,"TA","TA","Normal","BrkFace",0,12.3013828253345,"Barato"
"269",9.7981825908907,6.79682371827486,"1_story_1945_","IDOTRR",2,0,1,894,0,4,894,1248,"C (all)","1Fam",20,"GasA",3,"1930_1940","TA",0,1,"Fa","TA","Normal","None",6.79682371827486,11.3022044336546,"Barato"
"270",9.30574145673943,7.05185562295589,"1_story_1946_","NAmes",3,0,1,1154,200,6,1154,480,"RL","1Fam",58,"GasA",5,"1960_1970","TA",6.60800062529609,1.5,"TA","TA","Normal","BrkFace",5.22035582507832,11.9447078813958,"Barato"
"271",9.18615013317497,7.38523092306657,"2_story_1946_","NAmes",4,813,1,780,360,6,798,442,"RL","1Fam",645,"GasA",6,"1960_1970","TA",6.51471269087253,2.5,"TA","TA","Normal","BrkFace",0,12.0311238430656,"Barato"
"272",8.28526113406895,7.83280751652486,"2_story_PUD_1946","MeadowV",5,1230,2,942,0,4,1291,576,"RM","TwnhsE",748,"GasA",6,"1970_1980","Gd",6.73101810048208,3.5,"TA","TA","Normal","None",4.66343909411207,11.9276806199855,"Barato"
"273",9.22552450730122,6.9555926083963,"1_story_1946_","NAmes",3,0,1,1048,120,5,1048,286,"RL","1Fam",212,"GasA",5,"1950_1960","TA",6.3750248198281,2,"TA","TA","Normal","BrkFace",6.13772705408623,11.8130300574206,"Barato"
"274",8.93405972224884,7.2841348061952,"1_5_story_fin","Edwards",4,454,1,810,0,3,1002,280,"RL","1Fam",0,"GasA",5,"1940_1950","Fa",0,2.5,"TA","TA","Normal","None",6.69826805411541,11.4240942512636,"Barato"
"275",9.28739400141847,7.29097477814298,"1_5_story_fin","OldTown",3,370,2,796,0,8,1096,566,"RL","1Fam",457,"GasA",5,"1930_1940","Fa",6.44094654063292,2.5,"TA","Gd","Normal","None",5.14166355650266,12.0435537160324,"Barato"
"276",9.07977600195507,6.89871453432999,"1_story_1946_","CollgCr",3,0,1,990,0,5,990,299,"RL","1Fam",64,"GasA",5,"1990_","Gd",6.20657592672493,1,"TA","TA","Normal","None",6.20657592672493,11.7440371859336,"Barato"
"277",7.58832367733522,6.99668148817654,"2_story_PUD_1946","MeadowV",3,546,1,546,0,5,546,286,"RM","TwnhsE",216,"GasA",4,"1970_1980","TA",5.81413053182507,1.5,"TA","TA","Normal","None",5.36129216570943,11.3326019108389,"Barato"
"278",7.83320394864106,7.44424864949671,"2_story_PUD_1946","Edwards",3,739,2,970,50,5,970,380,"RM","Twnhs",40,"GasA",7,"1990_","Gd",0,2,"Gd","Gd","Normal","Stone",6.87832646829133,11.8313791960888,"Barato"
"279",8.10681603894705,7.12929754892937,"1_story_PUD_1946_","Somerst",1,0,1,1247,0,5,1247,550,"FV","TwnhsE",84,"GasA",8,"1990_","Gd",6.94697599213542,2.5,"Gd","Gd","Normal","None",5.34233425196481,12.1909590077201,"Barato"
"280",9.03610602536485,7.43543801981455,"1_5_story_fin","SWISU",4,304,2,1181,0,5,1390,576,"RL","1Fam",470,"GasA",6,"1920_1930","TA",6.04973345523196,2,"TA","TA","Normal","None",6.63200177739563,11.8240798936072,"Barato"
"281",9.38269576445829,7.3790081276283,"1_story_1946_","NWAmes",3,0,2,1271,206,5,1601,478,"RL","1Fam",0,"GasA",7,"1970_1980","Gd",6.55819780281227,2,"TA","TA","Abnorml","BrkFace",6.34212141872115,11.9640010843304,"Barato"
"282",9.24551444698384,7.27447955877387,"1_story_1946_","SawyerW",3,0,2,910,0,5,1442,719,"RL","1Fam",244,"GasA",7,"1980_1990","Gd",6.6052979209482,3,"Gd","Gd","Normal","None",5.15329159449778,12.1001564199386,"Barato"
"283",10.054404437853,7.61184239958042,"2_story_1946_","Gilbert",3,1134,2,868,0,5,887,422,"RL","1Fam",100,"GasA",7,"1990_","Ex",0,2.5,"Gd","Gd","Partial","None",6.76734312526539,12.5235258763151,"Caro"
"284",9.09649955555242,6.91671502035361,"1_story_1946_","NAmes",2,0,1,1008,0,7,1008,240,"RL","1Fam",18,"GasA",5,"1950_1960","TA",6.46769872610435,2,"TA","Gd","Normal","None",5.90263333340137,11.809319478024,"Barato"
"285",9.18655984331078,6.79682371827486,"1_story_1946_","Sawyer",3,0,1,894,0,7,894,450,"RL","1Fam",0,"GasA",5,"1960_1970","TA",6.55535689181067,2,"TA","Gd","Normal","None",5.26269018890489,11.7752897294377,"Barato"
"286",9.21880445038831,7.34794382314869,"1_story_1946_","CollgCr",3,0,2,1552,196,5,1552,782,"RL","1Fam",164,"GasA",7,"1990_","Gd",3.2188758248682,2,"Gd","Gd","Partial","BrkFace",7.33236920592906,12.2685778508816,"Barato"
"287",9.09683567117936,6.86797440897029,"1_story_1946_","Edwards",3,0,1,672,0,3,960,288,"RL","1Fam",224,"GasA",4,"1950_1960","TA",0,1,"TA","TA","Abnorml","None",6.51174532964473,11.6262541502772,"Barato"
"288",8.88197518424887,6.84268328223842,"duplex_all_style_age","OldTown",2,0,1,936,180,5,936,672,"RM","Duplex",49,"GasA",5,"1970_1980","Gd",6.84268328223842,2,"TA","TA","Normal","BrkFace",0,11.8493977015914,"Barato"
"289",9.20039104112251,7.70120018085745,"2_story_1945_","OldTown",5,1032,2,1008,0,4,1178,205,"RM","1Fam",48,"GasW",6,"_1910","TA",0,2,"TA","Fa","Normal","None",6.91671502035361,11.6741936125664,"Barato"
"290",9.19309247856663,7.61134771740362,"2_story_1946_","SawyerW",3,878,2,1128,0,5,1142,466,"RL","1Fam",155,"GasA",8,"1990_","Gd",6.37161184723186,2.5,"Gd","Gd","Normal","None",6.30078579466324,12.3863086958331,"Barato"
"291",8.72923534965927,6.89467003943348,"1_story_1945_","BrkSide",2,0,1,960,0,5,986,180,"RM","1Fam",128,"GasA",6,"1920_1930","TA",0,1,"TA","TA","Normal","None",6.86797440897029,11.5327280922664,"Barato"
"292",9.16962253869762,7.13329595489607,"1_5_story_fin","NAmes",3,220,1,1032,0,5,1032,288,"RL","1Fam",96,"GasA",6,"1940_1950","TA",5.63835466933375,1,"TA","TA","Abnorml","None",6.62406522779989,11.6868787720937,"Barato"
"293",8.90259163737409,6.8596149036542,"1_story_1946_","NAmes",2,0,1,952,0,7,952,840,"RL","1Fam",0,"GasA",5,"1950_1960","TA",6.74875954749168,2,"TA","TA","Abnorml","None",4.61512051684126,11.8422292121128,"Barato"
"294",9.24038449332456,7.53315880745556,"2_story_1946_","NWAmes",4,780,2,780,44,7,1088,484,"RL","1Fam",544,"GasA",5,"1970_1980","TA",5.94542060860658,3.5,"TA","Gd","Normal","BrkFace",5.99146454710798,12.1934938633233,"Barato"
"295",9.32375833901174,7.1693500166706,"1_story_1946_","SawyerW",3,0,2,1298,85,5,1298,403,"RL","1Fam",191,"GasA",6,"1980_1990","Gd",7.13807303404435,3,"Gd","Gd","Normal","BrkFace",3.71357206670431,12.1007121298723,"Barato"
"296",9.0217190130337,6.83840520084734,"1_story_1946_","NAmes",2,0,1,932,0,5,932,306,"RL","1Fam",214,"GasA",6,"1940_1950","TA",0,1,"TA","Gd","Normal","None",6.83840520084734,11.7280368445872,"Barato"
"297",8.68118104152169,6.70563909486,"1_story_1945_","IDOTRR",2,0,1,816,0,8,816,432,"RM","1Fam",96,"GasA",6,"1920_1930","TA",6.289715570909,1,"Gd","TA","Normal","None",5.63121178182137,11.6994050319128,"Barato"
"298",9.14323856843545,7.14361760270412,"split_multi_level","NAmes",3,0,2,1219,0,8,1265,502,"RL","1Fam",188,"GasA",5,"1960_1970","TA",6.45204895443723,2.5,"TA","Gd","Normal","None",6.3750248198281,12.1001564199386,"Barato"
"299",7.73236922228439,7.2841348061952,"2_story_PUD_1946","NPkVill",3,601,2,855,0,5,855,440,"RL","Twnhs",26,"GasA",6,"1970_1980","Gd",5.74300318780948,2.5,"TA","TA","Normal","None",6.30078579466324,11.8913619006905,"Barato"
"300",9.60096253321457,7.40306109109009,"1_story_1946_","Crawfor",3,0,1,1296,72,7,1640,924,"RL","1Fam",324,"GasA",6,"1950_1960","TA",6.59167373200866,2,"Gd","Gd","Normal","BrkFace",6.34388043412633,12.3194013308372,"Barato"
"301",9.69017056203965,7.26752542782817,"split_multi_level","Veenker",2,0,1,1360,0,7,1432,588,"RL","1Fam",348,"GasA",5,"1970_1980","Gd",6.52356230614951,2.5,"TA","Gd","Normal","None",5.66988092298052,12.1756134380455,"Barato"
"302",9.52726566289761,7.65396918047877,"2_story_1945_","Edwards",4,872,2,1127,0,7,1236,540,"RL","1Fam",90,"GasA",6,"1930_1940","TA",6.44094654063292,2,"TA","Gd","Normal","None",6.21860011969173,12.3673407931263,"Barato"
"303",10.4846131931023,8.19643681123503,"2_story_1946_","NoRidge",4,1796,3,1930,1378,5,1831,807,"RL","1Fam",437,"GasA",10,"1990_","Ex",7.23561914106675,4.5,"Gd","Gd","Normal","BrkFace",6.29894924685594,13.3455069287185,"Caro"
"304",9.79984777777637,8.03495502450216,"1_5_story_fin","ClearCr",3,971,3,1598,0,6,1636,0,"RL","1Fam",122,"GasA",5,"1940_1950","TA",5.03043792139244,3,"TA","Ex","Normal","None",6.88550967003482,12.2085695257288,"Barato"
"305",9.71480581258949,7.76046702921342,"2_story_1945_","Crawfor",4,1175,2,952,0,8,1170,360,"RL","1Fam",0,"GasA",6,"1930_1940","Gd",6.22257626807137,2.5,"TA","TA","Normal","None",6.10924758276437,12.3842188309136,"Barato"
"306",8.28172399041139,7.11069612297883,"1_5_story_fin","OldTown",3,406,1,818,0,8,818,210,"RM","1Fam",116,"GasA",6,"1920_1930","TA",6.15060276844628,1,"TA","TA","Normal","None",5.86078622346587,11.6526874073454,"Barato"
"307",9.43043929310417,7.39326309476384,"1_story_1946_","NoRidge",2,0,2,1624,0,5,1624,757,"RL","1Fam",306,"GasA",8,"1990_","Gd",7.2841348061952,3,"Gd","Gd","Normal","None",5.12989871492307,12.4760997827432,"Caro"
"308",9.16962253869762,7.29505641646263,"1_5_story_fin","OldTown",3,630,1,702,0,8,842,250,"RM","1Fam",84,"GasA",5,"1920_1930","TA",0,1,"TA","Gd","Normal","None",6.55535689181067,11.7360690162844,"Barato"
"309",9.14355933828583,6.76272950693188,"1_story_1946_","NAmes",3,0,1,864,0,5,864,280,"RL","1Fam",0,"GasA",4,"1960_1970","TA",0,1,"TA","TA","Abnorml","None",6.76272950693188,11.6617764117026,"Barato"
"310",8.69968140098951,7.20711885620776,"1_5_story_fin","BrkSide",3,464,1,884,0,8,884,216,"RM","1Fam",208,"GasA",5,"1920_1930","TA",0,2,"TA","TA","Normal","None",6.78558764500793,11.6699292137799,"Barato"
"311",9.224341891612,6.98007594056176,"1_story_1946_","NWAmes",3,0,1,1056,0,6,1074,495,"RL","1Fam",88,"GasA",5,"1970_1980","Gd",6.67076632084587,2.5,"TA","TA","Normal","None",5.59471137960184,11.9414558460094,"Barato"
"312",9.11997793189579,7.43897159239586,"1_story_1946_","CollgCr",3,0,2,1682,120,5,1700,544,"RL","1Fam",215,"GasA",6,"1990_","Gd",5.83188247728352,3,"Gd","Gd","Normal","BrkFace",7.20266119652324,12.2060726455302,"Barato"
"313",9.0642735958414,7.18159194461187,"1_story_1946_","Somerst",3,0,2,1300,72,5,1314,552,"FV","1Fam",247,"GasA",8,"1990_","Gd",6.84268328223842,3,"Gd","Gd","Partial","Stone",5.89989735358249,12.343466568969,"Barato"
"314",9.01808968410434,7.10002716662926,"1_story_1946_","Sawyer",3,0,1,952,0,5,1211,322,"RL","1Fam",63,"GasA",5,"1960_1970","TA",5.52545293913178,1,"TA","TA","Normal","None",5.35185813347607,11.805595078933,"Barato"
"315",9.64114828775614,7.30720231476474,"2_story_1946_","Gilbert",3,702,2,788,0,5,788,388,"RL","1Fam",175,"GasA",7,"1990_","Gd",6.58617165485467,3.5,"Gd","Gd","Normal","None",4.17438726989564,12.1226910365911,"Barato"
"316",9.25751017645257,7.03790596344718,"split_multi_level","NAmes",3,0,1,588,63,8,1138,264,"RL","1Fam",224,"GasA",6,"1950_1960","TA",6.23048144757848,1.5,"TA","TA","Normal","BrkFace",4.40671924726425,11.8844890214027,"Barato"
"317",9.58870831219998,7.56734567601324,"2_story_1946_","Somerst",4,1039,2,894,74,5,894,668,"RL","1Fam",118,"GasA",6,"1990_","Gd",0,2.5,"Gd","Gd","Normal","Stone",6.79682371827486,12.273731294004,"Barato"
"318",9.09076823683534,6.81673588059497,"1_story_1946_","NAmes",2,0,1,912,300,8,912,576,"RL","1Fam",240,"GasA",5,"1960_1970","TA",6.39024066706535,2,"TA","Gd","Normal","BrkFace",5.76205138278018,11.8981878657609,"Barato"
"319",9.07909208536623,7.44014668066269,"1_story_PUD_1946_","NridgHt",1,0,1,1702,766,5,1702,1052,"RL","TwnhsE",296,"GasA",9,"1990_","Ex",7.34018683532012,2.5,"Ex","Ex","Partial","BrkFace",5.09375020080676,12.8139178962537,"Caro"
"320",8.9760094750214,7.3185395485679,"split_multi_level","NAmes",4,0,2,1075,0,5,1507,404,"RL","1Fam",0,"GasA",5,"1950_1960","TA",6.50279004591562,2,"TA","TA","Normal","None",6.01615715969835,11.7519423654407,"Barato"
"321",8.95273476710687,7.0825485693553,"duplex_all_style_age","NAmes",3,0,1,1106,120,6,1190,540,"RL","Duplex",18,"GasA",5,"1960_1970","TA",6.68959926917897,2,"TA","TA","Normal","BrkFace",5.71702770140622,11.7943379244084,"Barato"
"322",9.05087559732516,7.58324752430336,"2_story_1945_","SWISU",4,940,1,940,0,6,1024,0,"RH","1Fam",192,"GasA",5,"1910_1920","TA",0,1.5,"TA","TA","Abnorml","None",6.84694313958538,11.7752897294377,"Barato"
"323",9.48288342558516,7.48717369421374,"2_story_1945_","Crawfor",4,892,1,747,0,5,892,180,"RL","1Fam",243,"GasA",5,"1910_1920","Gd",0,1.5,"TA","TA","Normal","None",6.61740297797448,11.8414159318498,"Barato"
"324",7.87435882472988,7.39449310721904,"2_story_PUD_1946","NridgHt",2,862,2,764,106,5,764,474,"RL","Twnhs",27,"GasA",7,"1990_","Gd",0,2.5,"Gd","Gd","Normal","Stone",6.63987583382654,12.0753943218881,"Barato"
"325",9.10919318997123,7.3031700512368,"1_story_1946_","Timber",2,0,2,1476,32,5,1484,472,"RL","1Fam",153,"GasA",8,"1990_","Gd",6.06145691892802,2,"Gd","Ex","Normal","BrkFace",6.9555926083963,12.4908755772311,"Caro"
"326",9.27105910701089,7.06817200038804,"split_foyer","NWAmes",3,0,2,1053,81,6,1173,528,"RL","1Fam",120,"GasA",7,"1970_1980","Gd",6.78671695060508,3,"TA","Gd","Family","BrkFace",0,12.0435537160324,"Barato"
"327",9.16962253869762,7.62997570702779,"2_5_story_all_ages","OldTown",3,924,1,735,0,5,1134,396,"RM","1Fam",259,"OthW",6,"1910_1920","Gd",5.76832099579377,1.5,"TA","TA","Normal","None",6.0330862217988,11.7714361601217,"Barato"
