"","MSSubClass","MSZoning","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF","Total_Bathrooms","Total_porch_SF","hasPool","hasFirePlaces","GrupoPrecio"
"778","1_story_PUD_1946_","RL",-2.04733961898477,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","Wd Shng","Stone",0.332756290001275,"Gd","TA","PConc","Gd","TA","No","Unf",-1.41690593737042,"Unf",-0.291669319640286,0.865556236096164,0.790044137330518,"GasA","Ex","Y","SBrkr",0.620599387811319,-0.774634557004699,-0.0991637380559907,-0.0350929551325066,-0.825377178471893,-0.247287524019095,0.782632751072817,-0.75451328527069,-1.03620832783924,-0.198938873711235,"Gd",-0.278708566589818,"Typ",0.623629865303447,"Gd","Attchd",1.01941730519201,"RFn",0.30485717931597,0.0214115609428593,"TA","TA","Y",0.439095274276877,-0.167220468413194,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"3","2006","WD","Normal",-0.0154975380476412,0.462214707374072,-0.270848379516639,0.00912862121361588,"FALSE","FALSE","Barato"
"779","1_story_1946_","RL",0.202309015226808,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,6,"1960_1970","1960_1970","Gable","CompShg","HdBoard","HdBoard","None",-0.567688373417399,"TA","TA","CBlock","TA","TA","No","Unf",0.670913939730291,"Unf",-0.291669319640286,0.126710162573126,-0.43484328671872,"GasA","TA","Y","SBrkr",-0.734128263134286,-0.774634557004699,-0.0991637380559907,-1.49115106110342,1.08932288395495,-0.247287524019095,-1.02333702424987,-0.75451328527069,0.174237877190049,-0.198938873711235,"TA",-0.913477600297417,"Typ",-0.925709800057813,"NA","Attchd",-0.359073543874436,"RFn",-1.0161905977199,-0.864783728715394,"TA","TA","Y",-0.481920894467994,-0.698790265713364,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","GdWo","Shed",0.913753109763805,"11","2009","WD","Normal",-0.976388230454837,-1.07465071651588,-0.270848379516639,-0.937207497832194,"FALSE","FALSE","Barato"
"780","2_story_1946_","RL",-0.489679234933743,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","Stone",-0.0594619376228098,"Gd","TA","PConc","Gd","TA","No","Unf",-1.41690593737042,"Unf",-0.291669319640286,0.526062160642272,-0.702009120430014,"GasA","Ex","Y","SBrkr",-1.02497374751809,1.30901454996535,-0.0991637380559907,0.469191287681092,-0.825377178471893,-0.247287524019095,0.782632751072817,1.23679514399648,0.174237877190049,-0.198938873711235,"Gd",0.356060467117781,"Typ",0.623629865303447,"Gd","BuiltIn",1.01941730519201,"Fin",0.30485717931597,-0.356387483595659,"TA","TA","Y",0.679360361775539,1.19123568024279,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"7","2008","WD","Normal",-0.145476228864096,-0.0396230732822166,0.35196059124579,0.7737180683897,"FALSE","FALSE","Barato"
"781","1_5_story_fin","RM",-0.6959732765696,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,6,"1930_1940","1940_1950","Gable","CompShg","Wd Sdng","Wd Sdng","None",-0.567688373417399,"TA","TA","BrkTil","TA","Fa","No","Unf",0.610007097369866,"Unf",-0.291669319640286,0.265800073592636,-0.38956094202189,"GasA","TA","Y","FuseA",-0.517269787935837,0.174169947062022,-0.0991637380559907,-0.119208841982562,-0.825377178471893,-0.247287524019095,-1.02333702424987,-0.75451328527069,0.174237877190049,-0.198938873711235,"TA",-0.278708566589818,"Typ",0.623629865303447,"Gd","Detchd",0.0347809844302621,"Unf",-1.0161905977199,0.403874791216421,"TA","TA","Y",-0.746212490716523,-0.698790265713364,-0.357875023281709,-0.101227031600664,1.8234834008782,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"11","2007","WD","Normal",-1.04338388856941,-0.247312578574748,-1.5164663210415,-0.391967482223019,"FALSE","FALSE","Barato"
"782","1_story_1946_","RL",0.933427504100994,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","1Story",8,5,"1990_","1990_","Hip","CompShg","HdBoard","HdBoard","BrkFace",2.49271864212828,"Gd","TA","PConc","Gd","TA","Gd","Unf",0.987356702024761,"Unf",-0.291669319640286,0.470063116932146,2.10549625077341,"GasA","Ex","Y","SBrkr",2.10544212387599,-0.774634557004699,-0.0991637380559907,1.02830770982027,1.08932288395495,-0.247287524019095,0.782632751072817,-0.75451328527069,-1.03620832783924,-0.198938873711235,"Gd",0.356060467117781,"Typ",0.623629865303447,"TA","Attchd",0.664948229717779,"Fin",0.30485717931597,1.01488312250711,"TA","TA","Y",1.35210260677179,-0.167220468413194,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"8","2008","WD","Normal",1.92601578449215,1.57008015107482,0.97476956200822,0.723581055460121,"FALSE","FALSE","Caro"
"783","split_multi_level","RL",0.147552057827501,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","Stone",0.437716097393636,"Gd","TA","PConc","Gd","TA","Gd","Unf",0.754539360307385,"Unf",-0.291669319640286,-0.175965352114749,-0.452956224597451,"GasA","Ex","Y","SBrkr",0.0108443810768565,-0.774634557004699,-0.0991637380559907,-0.607079191597748,1.08932288395495,-0.247287524019095,0.782632751072817,-0.75451328527069,-1.03620832783924,-0.198938873711235,"Gd",-0.913477600297417,"Typ",-0.925709800057813,"NA","Attchd",1.09818821085295,"Fin",0.30485717931597,-0.342394926390529,"TA","TA","Y",0.951660794274023,-0.698790265713364,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"7","2008","WD","Normal",0.332914712217649,-0.590504472665679,0.97476956200822,0.184608166467143,"FALSE","FALSE","Barato"
"784","1_story_1946_","RL",0.180669622454618,"Pave","NA","Reg","Lvl","AllPub","FR2","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,8,"1960_1970","1960_1970","Gable","CompShg","HdBoard","HdBoard","None",-0.567688373417399,"TA","TA","CBlock","Gd","TA","No","LwQ",0.726336181550131,"LwQ",2.40869653660098,-1.57176572539753,-0.00466101209883965,"GasA","Gd","Y","SBrkr",-0.274898550949335,-0.774634557004699,-0.0991637380559907,-0.916832457141091,1.08932288395495,-0.247287524019095,-1.02333702424987,1.23679514399648,0.174237877190049,-0.198938873711235,"TA",-0.278708566589818,"Typ",-0.925709800057813,"NA","Attchd",-0.319688091043966,"Unf",0.30485717931597,-0.0625437822879226,"TA","TA","Y",0.69537803427545,-0.698790265713364,-0.357875023281709,-0.101227031600664,1.11954546563385,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"7","2008","WD","Normal",-0.459741492841614,-0.457266102437368,0.35196059124579,0.485430244044619,"FALSE","FALSE","Barato"
"785","2_story_1946_","RL",2.00524145071781,"Pave","NA","IR3","Lvl","AllPub","CulDSac","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",6,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",-0.567688373417399,"TA","TA","PConc","Gd","TA","No","Unf",-1.41690593737042,"Unf",-0.291669319640286,0.590325247632639,-0.486917983120074,"GasA","Ex","Y","SBrkr",-0.68820529191579,1.04623291035864,-0.0991637380559907,0.504193598119494,-0.825377178471893,-0.247287524019095,0.782632751072817,1.23679514399648,0.174237877190049,-0.198938873711235,"TA",0.356060467117781,"Typ",0.623629865303447,"TA","BuiltIn",0.861875493870129,"Fin",0.30485717931597,0.133352018583902,"TA","TA","Y",-0.746212490716523,0.822089987673232,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"6","2009","WD","Normal",0.165488269415016,0.108701210281739,0.35196059124579,-0.498508634698375,"FALSE","FALSE","Barato"
"786","1_story_1946_","RL",0.150213920173525,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,"1950_1960","1950_1960","Hip","CompShg","MetalSd","MetalSd","None",-0.567688373417399,"TA","TA","CBlock","TA","TA","No","Unf",0.666959783998955,"Unf",-0.291669319640286,0.358786052421361,-0.0137174810382055,"GasA","Gd","Y","SBrkr",-0.285103655664556,-0.774634557004699,-0.0991637380559907,-0.928494533140006,-0.825377178471893,-0.247287524019095,-1.02333702424987,-0.75451328527069,-1.03620832783924,-0.198938873711235,"TA",-0.913477600297417,"Typ",-0.925709800057813,"NA","Attchd",-0.831698977840074,"Unf",-1.0161905977199,-0.631574441963222,"TA","TA","Y",-0.746212490716523,-0.698790265713364,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"6","2009","WD","Normal",-1.00570617265788,-0.469428884034492,-1.5164663210415,-1.14402267616671,"FALSE","FALSE","Barato"
"787","1_5_story_fin","RL",0.461772450413629,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","ClearCr","Norm","Norm","1Fam","1.5Fin",4,5,"1950_1960","1980_1990","Gable","CompShg","Wd Sdng","Wd Sdng","None",-0.567688373417399,"TA","TA","CBlock","TA","TA","Av","Unf",-1.41690593737042,"Unf",-0.291669319640286,0.736238924115678,0.108544849643234,"GasA","Ex","Y","FuseA",-0.147334742009071,0.816008288048333,-0.0991637380559907,0.704503749000866,1.08932288395495,-0.247287524019095,-1.02333702424987,-0.75451328527069,2.59513028724862,-0.198938873711235,"TA",0.99082950082538,"Min2",2.17296953066471,"TA","Attchd",-0.792313525009604,"Unf",-1.0161905977199,-0.790156756954699,"TA","TA","Y",0.214847859278126,-0.698790265713364,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"11","2009","WD","Normal",-0.227802894960776,0.554224639490872,-0.270848379516639,-0.391967482223019,"FALSE","FALSE","Barato"
"788","1_story_PUD_1946_","RH",-1.5401651587128,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","TwnhsE","1Story",6,5,"1990_","1990_","Gable","CompShg","MetalSd","MetalSd","None",-0.567688373417399,"Gd","TA","PConc","Gd","TA","No","Unf",0.453600394652677,"Unf",-0.291669319640286,0.752977962991515,0.790044137330518,"GasA","Ex","Y","SBrkr",0.44711260765256,-0.774634557004699,-0.0991637380559907,-0.187283422994823,1.08932288395495,-0.247287524019095,0.782632751072817,-0.75451328527069,-1.03620832783924,-0.198938873711235,"Gd",-0.913477600297417,"Typ",-0.925709800057813,"NA","Attchd",0.822490041039659,"Fin",0.30485717931597,0.175329690199293,"TA","TA","Y",0.407059929277055,0.305286018075845,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"8","2008","COD","Abnorml",0.165488269415016,0.383853827821484,0.97476956200822,0.184608166467143,"FALSE","FALSE","Barato"
"789","2_story_PUD_1946","FV",-1.70403614008425,"Pave","NA","Reg","Lvl","AllPub","FR3","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,"1990_","1990_","Hip","CompShg","MetalSd","MetalSd","BrkFace",0.636587311400215,"Gd","TA","PConc","Gd","TA","No","Unf",0.629099002700604,"Unf",-0.291669319640286,-0.0789814290633696,-0.826535568346295,"GasA","Ex","Y","SBrkr",-1.14488372792194,0.943910855998503,-0.0991637380559907,0.0658547732682589,1.08932288395495,-0.247287524019095,0.782632751072817,1.23679514399648,0.174237877190049,-0.198938873711235,"Gd",-0.278708566589818,"Typ",-0.925709800057813,"NA","Detchd",0.861875493870129,"Unf",0.30485717931597,0.152008761524076,"TA","TA","Y",-0.746212490716523,-0.196752123818759,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"3","2006","WD","Normal",0.220329035709399,-0.404591061442583,1.59757853277065,-0.930940371215996,"FALSE","FALSE","Barato"
"790","1_5_story_fin","RL",0.905347112813058,"Pave","NA","IR1","Lvl","AllPub","Inside","Mod","Crawfor","Norm","Norm","1Fam","1.5Fin",8,9,"1930_1940","1990_","Gable","CompShg","Stucco","Stucco","BrkFace",2.92360627247587,"TA","Gd","CBlock","TA","TA","Mn","Unf",0.344944290473375,"Unf",-0.291669319640286,0.348881686717679,-0.74276323065716,"GasA","Ex","Y","SBrkr",2.05696787647869,2.66478177023716,-0.0991637380559907,2.71887083405409,-0.825377178471893,-0.247287524019095,2.58860252639551,1.23679514399648,1.38468408221933,-0.198938873711235,"Gd",2.89513660194818,"Typ",2.17296953066471,"Gd","BuiltIn",0.192322795752141,"Unf",1.62590495635184,2.52141511492614,"TA","TA","Y",1.76856209176947,-0.521600333279974,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","GdWo","NA",-0.0918138264891371,"5","2008","WD","Normal",2.73345638584712,1.72871824249385,1.59757853277065,0.899060600713649,"FALSE","FALSE","Caro"
"791","1_5_story_fin","RL",0.478117765988335,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1.5Fin",5,5,"1950_1960","1950_1960","Gable","CompShg","MetalSd","MetalSd","BrkFace",0.426667696615493,"TA","TA","CBlock","TA","TA","No","Unf",0.636440991979982,"Unf",-0.291669319640286,0.210537460324402,-0.412202114370305,"GasW","TA","Y","FuseA",-0.734128263134286,0.736941246042773,-0.0991637380559907,0.214334160351148,-0.825377178471893,-0.247287524019095,-1.02333702424987,1.23679514399648,0.174237877190049,-0.198938873711235,"TA",0.356060467117781,"Typ",-0.925709800057813,"NA","Attchd",-0.752928072179134,"Unf",-1.0161905977199,-0.738850713869221,"TA","TA","Y",-0.746212490716523,-0.698790265713364,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","GdWo","NA",-0.0918138264891371,"7","2007","WD","Normal",-0.623509019885405,-0.0449544206932918,-0.893657350279069,-1.14402267616671,"FALSE","FALSE","Barato"
"792","1_story_unf_attic","RL",1.91676265641233,"Pave","NA","Reg","Low","AllPub","Inside","Sev","ClearCr","Norm","Norm","1Fam","1Story",7,6,"1970_1980","1970_1980","Shed","WdShake","Plywood","Plywood","None",-0.567688373417399,"Gd","TA","PConc","Gd","TA","Gd","Unf",0.972787384860596,"Unf",-0.291669319640286,-0.707817212571795,0.62476357918709,"GasA","TA","Y","SBrkr",0.434356226758533,-0.328138319796831,-0.0991637380559907,0.214334160351148,3.0040229463818,-0.247287524019095,-2.82930679957256,1.23679514399648,-3.45710073789781,-0.198938873711235,"Gd",-1.54824663400502,"Typ",0.623629865303447,"TA","Attchd",0.0741664372607319,"Fin",0.30485717931597,0.525143620327551,"TA","TA","Y",1.40015562427153,-0.698790265713364,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"4","2010","WD","Normal",1.41508597939322,0.514155543051667,0.35196059124579,0.535567256974199,"FALSE","FALSE","Caro"
"793","1_story_1946_","RL",0.0571948311810658,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","PosN","Norm","1Fam","1Story",6,7,"1960_1970","1960_1970","Hip","CompShg","BrkFace","BrkFace","None",-0.567688373417399,"TA","TA","CBlock","TA","TA","No","Unf",-1.41690593737042,"Unf",-0.291669319640286,0.896705385811812,0.980229985057201,"GasA","Gd","Y","SBrkr",0.834906586830962,-0.774634557004699,-0.0991637380559907,0.143053131738062,-0.825377178471893,-0.247287524019095,0.782632751072817,-0.75451328527069,0.174237877190049,-0.198938873711235,"Gd",0.356060467117781,"Typ",0.623629865303447,"Gd","Attchd",-0.359073543874436,"RFn",0.30485717931597,-0.0532154108178357,"TA","TA","Y",-0.746212490716523,-0.698790265713364,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"8","2009","WD","Normal",0.254863671500785,0.647961316842913,-0.270848379516639,-1.14402267616671,"FALSE","FALSE","Barato"
"794","1_story_1946_","RL",0.823704017719122,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,6,"1960_1970","1960_1970","Hip","CompShg","HdBoard","Plywood","BrkFace",0.0620704709367659,"TA","TA","CBlock","TA","TA","No","LwQ",0.702166213806965,"LwQ",2.02028774905943,-3.02545084479508,-0.274090963044975,"GasA","TA","Y","SBrkr",-0.578500416227163,-0.774634557004699,-0.0991637380559907,-1.28425633102129,1.08932288395495,-0.247287524019095,-1.02333702424987,-0.75451328527069,0.174237877190049,-0.198938873711235,"TA",-0.913477600297417,"Typ",-0.925709800057813,"NA","Attchd",-0.477229902365846,"Unf",-1.0161905977199,-0.864783728715394,"TA","TA","Y",0.69537803427545,-0.698790265713364,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","MnPrv","NA",-0.0918138264891371,"11","2006","WD","Normal",-0.795439080305304,-0.840487103607565,-0.270848379516639,-0.0159398852511738,"FALSE","FALSE","Barato"
"795","1_5_story_fin","RL",-0.993833253169204,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",5,6,"_1910","1990_","Gable","CompShg","Wd Sdng","Wd Shng","None",-0.567688373417399,"TA","TA","PConc","TA","TA","No","Unf",-1.41690593737042,"Unf",-0.291669319640286,0.4612167514548,-0.894459085391539,"GasA","Ex","Y","SBrkr",-1.27755008921981,0.595085670679856,-0.0991637380559907,-0.39369044718061,-0.825377178471893,-0.247287524019095,0.782632751072817,-0.75451328527069,0.174237877190049,-0.198938873711235,"TA",0.99082950082538,"Typ",0.623629865303447,"Gd","Detchd",0.310479154243551,"Unf",0.30485717931597,0.366561305336074,"TA","TA","Y",1.19192588177268,-0.698790265713364,0.899137505239034,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"11","2007","WD","Normal",-0.745435770533163,-0.771110612302152,-0.270848379516639,0.880259220865056,"FALSE","FALSE","Barato"
"796","split_multi_level","RL",1.37092642317127,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",6,5,"1960_1970","1970_1980","Gable","CompShg","HdBoard","HdBoard","BrkFace",1.41549956625931,"TA","TA","CBlock","Gd","TA","Av","Unf",0.682503680313049,"Unf",-0.291669319640286,0.759064742646139,1.41267637691192,"GasA","Fa","Y","SBrkr",1.4344564888502,-0.774634557004699,-0.0991637380559907,0.592663026496467,1.08932288395495,-0.247287524019095,-1.02333702424987,1.23679514399648,0.174237877190049,-0.198938873711235,"TA",0.356060467117781,"Typ",0.623629865303447,"Gd","Attchd",-0.398458996704906,"RFn",0.30485717931597,0.0307399324129462,"TA","TA","Y",-0.746212490716523,-0.698790265713364,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"6","2009","WD","Normal",0.473466898016375,1.07563959265963,0.35196059124579,-1.14402267616671,"FALSE","FALSE","Barato"
"797","2_story_1946_","RL",0.124053777480082,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","3",-0.00974413412116515,"Gd","TA","PConc","Gd","TA","No","Unf",0.823062893739856,"Unf",-0.291669319640286,0.0793145680940255,0.162883663279429,"GasA","Ex","Y","SBrkr",-0.0861041137177442,1.32529305861356,-0.0991637380559907,1.09551520159393,1.08932288395495,-0.247287524019095,0.782632751072817,1.23679514399648,0.174237877190049,-0.198938873711235,"Gd",0.356060467117781,"Typ",0.623629865303447,"Gd","Attchd",0.980031852361538,"RFn",0.30485717931597,0.48316594871216,"TA","TA","Y",-0.746212490716523,2.41679937957374,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"3","2008","WD","Normal",1.09552628047367,0.836702447416116,1.59757853277065,0.178341039850946,"FALSE","FALSE","Barato"
"798","1_5_story_fin","C (all)",-0.334699355319915,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",4,4,"1910_1920","1940_1950","Gable","CompShg","MetalSd","MetalSd","None",-0.567688373417399,"TA","Gd","CBlock","TA","TA","No","Unf",-1.41690593737042,"Unf",-0.291669319640286,0.490410795200055,-0.810686747702404,"GasA","TA","Y","FuseA",-1.18315287060401,0.22533097424209,-0.0991637380559907,-0.708709932608754,-0.825377178471893,-0.247287524019095,-1.02333702424987,-0.75451328527069,-1.03620832783924,-0.198938873711235,"TA",-0.278708566589818,"Typ",-0.925709800057813,"NA","Detchd",0.113551890091202,"RFn",0.30485717931597,0.254620847695031,"TA","TA","Y",-0.50594740321786,-0.698790265713364,2.187187380143,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"4","2010","COD","Abnorml",-3.19195371177002,-0.916652790138175,-1.5164663210415,0.07179988737559,"FALSE","FALSE","Barato"
"799","1_story_1946_","RL",-0.19593144121024,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl","Timber","Norm","Norm","1Fam","1Story",7,5,"1980_1990","1980_1990","Hip","CompShg","HdBoard","HdBoard","BrkFace",-0.269381552407531,"TA","TA","CBlock","Gd","TA","No","Unf",0.913288277414056,"Unf",-0.291669319640286,-0.0466990743390683,0.572688882785736,"GasA","TA","Y","SBrkr",0.45221516001017,-0.774634557004699,-0.0991637380559907,-0.182697854084019,1.08932288395495,-0.247287524019095,0.782632751072817,-0.75451328527069,-1.03620832783924,-0.198938873711235,"TA",-0.278708566589818,"Typ",0.623629865303447,"TA","Attchd",0.5074064183959,"Fin",0.30485717931597,0.0493966753531199,"Gd","Gd","Y",-0.746212490716523,0.15762774104802,-0.357875023281709,-0.101227031600664,1.29552994944494,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"7","2006","WD","Normal",0.146373716463238,0.272270000729777,0.97476956200822,-0.216487936969491,"FALSE","FALSE","Barato"
"800","duplex_all_style_age","RL",0.108857662106483,"Pave","NA","Reg","Low","AllPub","Corner","Gtl","Mitchel","Norm","Norm","Duplex","2Story",6,5,"1970_1980","1970_1980","Mansard","CompShg","MetalSd","Wd Shng","None",-0.567688373417399,"TA","TA","CBlock","TA","TA","Av","Unf",-1.41690593737042,"Unf",-0.291669319640286,0.633782469436309,-0.326165659446329,"GasA","TA","Y","SBrkr",-0.637179768339685,1.34622256973268,-0.0991637380559907,0.765668672695426,-0.825377178471893,-0.247287524019095,0.782632751072817,3.22810357326364,1.38468408221933,4.37198814102441,"TA",0.99082950082538,"Typ",-0.925709800057813,"NA","NA",0.231708248582611,"NA",-2.33723837475577,-2.2080692204079,"NA","NA","Y",0.278918549277769,-0.698790265713364,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"4","2010","WD","Normal",-0.745435770533163,0.376846579222706,0.97476956200822,-0.341830469293439,"FALSE","FALSE","Barato"
"801","1_5_story_fin","RL",0.157974132615823,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Feedr","Norm","1Fam","1.5Fin",6,7,"1910_1920","1980_1990","Gable","CompShg","Wd Sdng","Wd Shng","None",-0.567688373417399,"TA","TA","PConc","TA","TA","No","Unf",-1.41690593737042,"Unf",-0.291669319640286,0.566202607921781,-0.570690320809208,"GasA","Ex","Y","SBrkr",1.37067458438007,0.964840367117622,-0.0991637380559907,1.66731230791842,-0.825377178471893,-0.247287524019095,0.782632751072817,-0.75451328527069,1.38468408221933,-0.198938873711235,"Gd",2.26036756824058,"Min2",0.623629865303447,"Gd","Detchd",-0.319688091043966,"Unf",-1.0161905977199,-0.640902813433309,"TA","TA","Y",1.43219096927135,-0.698790265713364,0.293909250766084,-0.101227031600664,1.75308960735376,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"3","2010","WD","Normal",-0.0711874453158171,0.928531002500765,-0.270848379516639,1.55084176879818,"FALSE","FALSE","Barato"
"802","1_5_story_fin","RM",-0.773011991889731,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,6,"1930_1940","1940_1950","Gable","CompShg","MetalSd","MetalSd","None",-0.567688373417399,"TA","Fa","CBlock","TA","TA","No","Unf",-1.41690593737042,"Unf",-0.291669319640286,0.549955171685032,-0.625029134445403,"GasA","Ex","Y","FuseF",-0.859140795895744,0.590434668208941,-0.0991637380559907,-0.0198461946676955,-0.825377178471893,-0.247287524019095,-1.02333702424987,-0.75451328527069,1.38468408221933,-0.198938873711235,"TA",-0.278708566589818,"Typ",0.623629865303447,"Gd","Detchd",-1.50125167595806,"Unf",-1.0161905977199,-0.902097214595742,"TA","TA","Y",-0.385814859468529,-0.698790265713364,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"5","2009","WD","Normal",-0.91066875803374,-0.332273528105208,-1.5164663210415,-0.862001978437825,"FALSE","FALSE","Barato"
"803","1_story_1946_","RL",0.188712030534711,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","1Fam","1Story",6,5,"1960_1970","1960_1970","Hip","CompShg","HdBoard","HdBoard","BrkFace",1.9237260020539,"TA","TA","CBlock","TA","TA","No","Rec",0.707494410518232,"Rec",0.207713407198852,0.474827657613506,0.615707110247724,"GasA","TA","Y","SBrkr",0.424151122043312,-0.774634557004699,-0.0991637380559907,-0.20800366687825,1.08932288395495,-0.247287524019095,-1.02333702424987,1.23679514399648,0.174237877190049,-0.198938873711235,"TA",-0.278708566589818,"Typ",2.17296953066471,"Gd","Attchd",-0.556000808026785,"Unf",0.30485717931597,0.254620847695031,"TA","TA","Y",-0.746212490716523,-0.314878745441019,-0.357875023281709,-0.101227031600664,-0.288330404854844,-0.070328784149192,"NA","NA","NA",-0.0918138264891371,"6","2010","WD","Normal",-0.647552099643641,0.281919503390103,0.35196059124579,-0.981077384145576,"FALSE","FALSE","Barato"
