"","MSSubClass","MSZoning","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF","Total_Bathrooms","Total_porch_SF","hasPool","hasFirePlaces","GrupoPrecio"
"1072","2_story_1946_","RL",8.98532006064911,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",200,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,6.76734312526539,868,"GasA","Ex","Y","SBrkr",868,762,0,7.39694860262101,0,0,2,1,3,0.693147180559945,"Gd",7,"Typ",1,"Gd","BuiltIn",2004,"Fin",2,436,"TA","TA","Y",120,48,0,0,0,0,"NA","NA","NA",0,"9","2009","WD","Normal",12.0985184124546,7.82324569068552,2.5,168,"FALSE","FALSE","Barato"
"1073","2_story_1946_","RL",9.22286165252985,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Mn","Unf",0,"Unf",0,6.74170069465205,846,"GasA","Ex","Y","SBrkr",846,748,0,7.37462901521894,0,0,2,1,3,0.693147180559945,"Gd",7,"Typ",1,"Gd","Attchd",2004,"Fin",2,434,"TA","TA","Y",300,48,0,0,0,0,"NA","MnPrv","NA",0,"7","2009","WD","Normal",12.1096132232377,7.79975331828725,2.5,348,"FALSE","FALSE","Barato"
"1074","2_story_1946_","RL",9.10119492471538,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",6.48157712927643,"Unf",0,4.87519732320115,782,"GasA","Ex","Y","SBrkr",806,683,0,7.30653139893951,1,0,2,1,3,0.693147180559945,"Gd",8,"Typ",1,"Gd","Attchd",2003,"Fin",2,400,"TA","TA","Y",0,75,0,0,0,0,"NA","NA","NA",0,"6","2009","WD","Normal",12.0907826151332,7.72797554210556,3.5,75,"FALSE","FALSE","Barato"
"1075","2_story_1946_","RL",9.46436224293533,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",8,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","3",101,"Gd","TA","PConc","Ex","TA","No","Unf",6.48004456192665,"Unf",0,5.39362754635236,870,"GasA","Ex","Y","SBrkr",878,1126,0,7.60339933974067,1,0,2,1,4,0.693147180559945,"Gd",8,"Typ",1,"Gd","BuiltIn",2002,"Fin",3,644,"TA","TA","Y",0,48,0,0,0,0,"NA","NA","NA",0,"7","2009","WD","Normal",12.2077154094146,7.96346006663897,3.5,48,"FALSE","FALSE","Barato"
"1076","split_multi_level","RL",9.1834829178063,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","SLvl",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Mn","Rec",5.48893772615669,"Rec",113,3.43398720448515,384,"GasA","Ex","Y","SBrkr",744,630,0,7.22620901010067,0,0,2,1,3,0.693147180559945,"Gd",7,"Typ",0,"NA","BuiltIn",2004,"Fin",2,400,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"5","2009","WD","Normal",12.0930722454671,7.47193207824512,2.5,0,"FALSE","FALSE","Barato"
"1077","split_multi_level","RL",8.96814141412681,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,6,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,5.95324333428778,384,"GasA","Ex","Y","SBrkr",774,656,0,7.26612877955645,0,0,2,1,3,0.693147180559945,"TA",7,"Typ",1,"TA","BuiltIn",1999,"Fin",2,410,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"6","2009","WD","Normal",12.078371269784,7.50328963067508,2.5,0,"FALSE","FALSE","Barato"
"1078","2_story_1946_","RL",9.11449004631935,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",286,"Gd","TA","PConc","Gd","TA","No","Unf",6.70563909486,"Unf",0,5.54126354515843,1070,"GasA","Ex","Y","SBrkr",1094,967,0,7.63143166457691,1,0,2,1,3,0.693147180559945,"Gd",7,"Typ",1,"TA","Attchd",1995,"Fin",2,647,"TA","TA","Y",296,102,209,0,0,0,"NA","NA","NA",0,"11","2009","WD","Normal",12.1225940698961,8.04910772132641,3.5,607,"FALSE","FALSE","Barato"
"1079","2_story_1946_","RL",9.36674565114032,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,"1990_","1990_","Gable","CompShg","HdBoard","HdBoard","BrkFace",372,"Gd","TA","PConc","Gd","TA","No","Unf",6.4377516497364,"Unf",0,6.30991827822652,1173,"GasA","Ex","Y","SBrkr",1215,1017,0,7.71110125184016,1,0,2,1,3,0.693147180559945,"Gd",8,"Typ",1,"TA","Attchd",1993,"RFn",2,623,"TA","TA","Y",173,165,0,0,0,0,"NA","NA","NA",0,"10","2009","WD","Normal",12.144239487807,8.13300021858361,3.5,338,"FALSE","FALSE","Barato"
"1080","1_story_1946_","RL",9.32322252903286,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Somerst","PosN","Norm","1Fam","1Story",8,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","Stone",240,"Gd","TA","PConc","Gd","TA","Mn","Unf",0,"Unf",0,7.43661726523423,1696,"GasA","Ex","Y","SBrkr",1696,0,0,7.43661726523423,0,0,2,0,3,0.693147180559945,"Gd",7,"Typ",0,"NA","Attchd",2008,"RFn",3,972,"TA","TA","Y",120,56,0,0,0,0,"NA","NA","NA",0,"9","2009","WD","Normal",12.1330877097232,8.12917499691179,2,176,"FALSE","FALSE","Barato"
"1081","1_story_1946_","RL",9.2308290384035,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Somerst","PosN","Norm","1Fam","1Story",8,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",294,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.38709023565676,1614,"GasA","Ex","Y","SBrkr",1658,0,0,7.41397029019044,0,0,2,1,3,0.693147180559945,"Gd",7,"Typ",1,"Gd","Attchd",2008,"Fin",3,726,"TA","TA","Y",144,44,0,0,0,0,"NA","NA","NA",0,"9","2009","WD","Normal",12.1225744258517,8.09315669772264,2.5,188,"FALSE","FALSE","Barato"
"1082","1_story_1946_","RL",9.1204156644482,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,"1990_","1990_","Hip","CompShg","VinylSd","VinylSd","Stone",206,"Gd","TA","PConc","Ex","TA","Av","Unf",5.94017125272043,"Unf",0,6.95081476844258,1422,"GasA","Ex","Y","SBrkr",1432,0,0,7.26752542782817,0,0,2,0,3,0.693147180559945,"Gd",7,"Typ",1,"Gd","Attchd",2006,"Fin",2,492,"TA","TA","Y",297,50,0,0,0,0,"NA","NA","NA",0,"9","2009","WD","Normal",12.111094974201,7.95647679803678,2,347,"FALSE","FALSE","Barato"
"1083","1_story_1946_","RL",9.31730959297342,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl","Somerst","PosN","PosN","1Fam","1Story",9,5,"1990_","1990_","Hip","CompShg","VinylSd","VinylSd","Stone",198,"Ex","TA","PConc","Ex","TA","Gd","Unf",7.67740043051481,"Unf",0,5.70711026474888,2458,"GasA","Ex","Y","SBrkr",2490,0,0,7.82043951526218,1,0,2,0,2,0.693147180559945,"Ex",9,"Typ",2,"Gd","Attchd",2005,"Fin",3,795,"TA","TA","Y",70,226,0,0,0,0,"NA","GdPrv","NA",0,"10","2009","WD","Normal",12.0646363123323,8.50673873351238,3,296,"FALSE","FALSE","Barato"
"1084","1_story_1946_","FV",9.27105910701089,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",7.26612877955645,"Unf",0,5.40717177146012,1652,"GasA","Ex","Y","SBrkr",1662,0,0,7.41637847919293,1,0,2,0,3,0.693147180559945,"Ex",8,"Typ",1,"Gd","Attchd",2006,"RFn",3,711,"TA","TA","Y",168,120,0,0,0,0,"NA","NA","NA",0,"3","2009","WD","Normal",12.0905147440463,8.10591119798651,3,288,"FALSE","FALSE","Barato"
"1085","1_story_1946_","RL",9.17014318222477,"Pave","NA","Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,6,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.10578612948127,1218,"GasA","Ex","Y","SBrkr",1218,0,0,7.10578612948127,0,0,1,1,3,0.693147180559945,"Gd",6,"Typ",0,"NA","Detchd",2007,"RFn",2,576,"TA","TA","Y",0,178,0,0,0,0,"NA","NA","NA",0,"4","2009","WD","Normal",12.085436555992,7.79811262882979,1.5,178,"FALSE","FALSE","Barato"
"1086","1_story_1946_","RL",8.92279162396964,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","Gd","No","Unf",4.00733318523247,"Unf",0,6.99209642741589,1141,"GasA","Ex","Y","SBrkr",1141,0,0,7.04053639021596,1,0,1,1,3,0.693147180559945,"Gd",6,"Typ",0,"NA","Detchd",2006,"RFn",2,484,"TA","TA","Y",182,0,0,0,0,0,"NA","NA","NA",0,"6","2009","WD","Normal",12.0744728458486,7.73280753042202,2.5,182,"FALSE","FALSE","Barato"
"1087","2_story_1946_","RL",9.27134139353358,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Gd","Unf",0,"Unf",0,6.7286286130847,835,"GasA","Ex","Y","SBrkr",871,941,0,7.50273821075485,0,0,2,1,3,0.693147180559945,"Gd",8,"Typ",0,"NA","BuiltIn",2004,"RFn",2,478,"TA","TA","Y",146,91,0,0,0,0,"NA","NA","NA",0,"1","2009","WD","Normal",12.0780683311679,7.8811822022271,2.5,237,"FALSE","FALSE","Barato"
"1088","1_story_1946_","RL",9.47830431356186,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.01660968389422,1114,"GasA","Ex","Y","SBrkr",1114,0,0,7.01660968389422,0,0,1,1,3,0.693147180559945,"Gd",6,"Typ",0,"NA","Detchd",2005,"Unf",2,576,"TA","TA","Y",248,102,0,0,0,0,"NA","NA","NA",0,"5","2009","WD","Normal",12.1291882133275,7.70885960104718,1.5,350,"FALSE","FALSE","Barato"
"1089","1_story_1946_","RL",9.42955621995241,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",5,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",6.72982407048948,"Unf",0,5.63121178182137,1114,"GasA","Ex","Y","SBrkr",1114,0,0,7.01660968389422,1,0,2,0,3,0.693147180559945,"Gd",6,"Typ",0,"NA","Detchd",2004,"Unf",2,576,"TA","TA","Y",0,42,0,0,0,0,"NA","NA","NA",0,"6","2009","WD","Normal",12.128544227918,7.70885960104718,3,42,"FALSE","FALSE","Barato"
"1090","2_story_1946_","RL",9.34949343336876,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",132,"Gd","TA","PConc","Gd","TA","No","Unf",6.45833828334479,"Unf",0,5.62401750618734,913,"GasA","Ex","Y","SBrkr",913,1209,0,7.66058546170326,1,0,2,1,4,0.693147180559945,"Gd",8,"Typ",1,"TA","Attchd",1997,"RFn",2,559,"TA","TA","Y",0,74,0,0,0,0,"NA","NA","NA",0,"4","2009","WD","Normal",12.1769571713329,8.0179667034936,3.5,74,"FALSE","FALSE","Barato"
"1091","1_story_PUD_1946_","RL",8.87849740373863,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,"1980_1990","1990_","Gable","CompShg","Plywood","ImStucc","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.19518732017871,1332,"GasA","Gd","Y","SBrkr",1332,0,0,7.19518732017871,0,0,2,0,2,0.693147180559945,"Gd",5,"Typ",0,"NA","Attchd",1990,"RFn",2,542,"TA","TA","Y",0,60,0,0,0,0,"NA","NA","NA",0,"2","2009","WD","Normal",11.9640220567649,7.88758403166028,2,60,"FALSE","FALSE","Barato"
"1092","2_story_1946_","RL",9.117127990254,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","2Story",7,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",3.61091791264422,"GLQ",596,4.81218435537242,754,"GasA","Ex","Y","SBrkr",754,786,0,7.34018683532012,1,0,2,1,3,0.693147180559945,"Gd",6,"Typ",0,"NA","Attchd",1994,"RFn",2,495,"TA","TA","Y",140,32,0,0,0,0,"NA","NA","NA",0,"10","2009","WD","Normal",12.1168287748886,7.73805229768932,3.5,172,"FALSE","FALSE","Barato"
"1093","duplex_all_style_age","RL",9.01808968410434,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","Duplex","2Story",6,7,"1980_1990","1980_1990","Gable","CompShg","Wd Sdng","Wd Shng","None",0,"TA","TA","Slab","NA","NA","NA","NA",0,"NA",0,0,0,"GasA","TA","Y","SBrkr",964,918,0,7.54062152865715,0,0,2,0,4,1.09861228866811,"TA",8,"Typ",2,"TA","Attchd",1981,"Unf",2,612,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"5","2009","WD","Normal",12.1494248926767,7.54009032014532,2,0,"FALSE","FALSE","Barato"
"1094","1_story_1946_","RL",9.18512512283512,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,"1960_1970","1960_1970","Hip","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",4.23410650459726,"BLQ",884,3.36729582998647,980,"GasA","Gd","Y","SBrkr",980,0,0,6.88857245956536,1,0,1,0,3,0.693147180559945,"TA",5,"Typ",0,"NA","Detchd",1969,"Unf",2,400,"TA","TA","Y",0,28,0,0,0,0,"NA","MnPrv","NA",0,"11","2009","WD","Normal",12.129682325775,7.58069975222456,2,28,"FALSE","FALSE","Barato"
"1095","1_story_1946_","RL",9.04782144247841,"Pave","NA","IR1","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,6,"1960_1970","1960_1970","Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",6.49375383985169,"Unf",0,5.32300997913841,864,"GasA","Ex","Y","SBrkr",864,0,0,6.76272950693188,1,0,1,0,3,0.693147180559945,"TA",5,"Typ",0,"NA","Detchd",1982,"Unf",2,732,"TA","TA","Y",0,312,0,0,0,0,"NA","NA","NA",0,"6","2009","WD","Normal",12.0856234536952,7.454719949364,2,312,"FALSE","FALSE","Barato"
"1096","1_story_1946_","RL",9.13959596745043,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,"1960_1970","1960_1970","Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","Unf",6.30078579466324,"Unf",0,6.17586727010576,1024,"GasA","Gd","Y","SBrkr",1020,0,0,6.92853781816467,0,0,2,0,3,0.693147180559945,"TA",5,"Typ",0,"NA","Attchd",1965,"Unf",1,288,"TA","TA","Y",171,0,0,0,0,0,"NA","MnPrv","NA",0,"5","2009","Oth","Family",12.088456336456,7.6226639513236,2,171,"FALSE","FALSE","Barato"
"1097","1_story_1946_","RL",8.96085284532237,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","1Fam","1Story",5,8,"1960_1970","1990_","Gable","CompShg","Plywood","Plywood","None",0,"Gd","Gd","CBlock","TA","TA","No","Unf",6.4377516497364,"Unf",0,5.66642668811243,912,"GasA","Ex","Y","SBrkr",912,0,0,6.81673588059497,1,0,1,0,3,0.693147180559945,"Gd",6,"Typ",0,"NA","Attchd",1963,"RFn",1,300,"TA","TA","Y",0,0,0,0,0,0,"NA","GdWo","NA",0,"10","2009","WD","Normal",12.1025472495442,7.50878717063428,2,0,"FALSE","FALSE","Barato"
"1098","1_story_1946_","RL",8.8750074860484,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,6,"1960_1970","1960_1970","Gable","CompShg","VinylSd","VinylSd","BrkFace",60,"TA","TA","CBlock","TA","TA","No","BLQ",4.94875989037817,"BLQ",590,5.20948615284142,912,"GasA","Gd","Y","SBrkr",912,0,0,6.81673588059497,0,1,1,0,3,0.693147180559945,"TA",6,"Typ",0,"NA","Attchd",1962,"Unf",1,252,"TA","TA","Y",0,0,0,0,0,0,"NA","NA","NA",0,"10","2009","WD","Normal",12.0955271121742,7.50878717063428,1.5,0,"FALSE","FALSE","Barato"
"1099","1_story_1946_","RL",9.65994994906853,"Pave","NA","IR1","Low","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",8,8,"1970_1980","1970_1980","Gable","CompShg","VinylSd","VinylSd","BrkFace",115,"Gd","Gd","CBlock","Gd","Gd","Gd","Rec",7.45818615734049,"Rec",92,5.24702407216049,2014,"GasA","Gd","Y","SBrkr",2014,0,0,7.60837447438078,1,0,2,0,2,0.693147180559945,"Gd",6,"Maj1",2,"Gd","Attchd",1980,"RFn",3,864,"TA","TA","Y",462,0,0,255,0,0,"NA","MnPrv","NA",0,"4","2009","WD","Normal",12.0779174712072,8.30102525383845,3,717,"FALSE","FALSE","Barato"
"1100","2_story_1946_","RL",9.38848655735966,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,8,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","BrkFace",196,"Gd","Gd","PConc","Gd","TA","No","ALQ",6.40025744530882,"ALQ",216,5.06890420222023,975,"GasA","Ex","Y","SBrkr",975,780,0,7.47079377419506,0,1,2,1,3,0.693147180559945,"Gd",7,"Typ",1,"TA","Attchd",1991,"Unf",2,524,"TA","TA","Y",502,60,0,0,0,0,"NA","GdPrv","NA",0,"7","2009","WD","Normal",12.1291864748833,7.91205688817901,3,562,"FALSE","FALSE","Barato"
"1101","2_story_PUD_1946","FV",7.96589273508453,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,"1990_","1990_","Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.22766249872865,1376,"GasA","Ex","Y","SBrkr",1376,1629,0,8.00836557031292,0,0,2,1,3,0.693147180559945,"Gd",9,"Mod",1,"TA","BuiltIn",2004,"Fin",3,704,"TA","TA","Y",0,177,0,0,0,0,"NA","NA","NA",0,"7","2009","WD","Normal",12.027848149257,8.3850322878139,2.5,177,"FALSE","FALSE","Barato"
"1102","1_story_PUD_1946_","FV",8.34711636103872,"Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",6,5,"1990_","1990_","Gable","CompShg","VinylSd","VinylSd","Stone",252,"Gd","TA","PConc","Gd","TA","No","Unf",6.87005341179813,"Unf",0,5.21493575760899,1145,"GasA","Ex","Y","SBrkr",1256,0,0,7.13648320859025,1,0,1,1,1,0.693147180559945,"Gd",5,"Typ",1,"Gd","Attchd",2008,"Fin",2,641,"TA","TA","Y",0,169,0,0,0,0,"NA","NA","NA",0,"3","2009","WD","Normal",11.8423072505555,7.78364059622125,2.5,169,"FALSE","FALSE","Barato"
"1103","2_story_PUD_1946","FV",8.23456499326713,"Pave","NA","Reg","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,"1990_","1990_","Hip","CompShg","MetalSd","MetalSd","BrkFace",218,"Gd","TA","PConc","Gd","TA","No","Unf",6.30991827822652,"Unf",0,4.96284463025991,691,"GasA","Ex","Y","SBrkr",713,739,0,7.28138566357028,1,0,2,1,3,0.693147180559945,"Gd",6,"Typ",0,"NA","Detchd",1999,"Unf",2,506,"TA","TA","Y",0,34,0,0,0,0,"NA","NA","NA",0,"9","2009","WD","Normal",12.0512202177838,7.66996199547358,3.5,34,"FALSE","FALSE","Barato"
"1104","1_story_1946_","RL",9.59526257885302,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",8,9,"1970_1980","1990_","Gable","CompShg","MetalSd","MetalSd","BrkFace",450,"Ex","Ex","CBlock","Gd","Gd","Gd","ALQ",7.13329595489607,"ALQ",136,5.7268477475872,1694,"GasA","Ex","Y","SBrkr",1694,0,0,7.43543801981455,1,0,2,0,2,0.693147180559945,"Ex",5,"Typ",1,"Gd","Attchd",1977,"Fin",2,642,"TA","TA","Y",501,120,0,225,0,0,"NA","NA","NA",0,"6","2009","WD","Normal",12.0794915762989,8.12799505577195,3,846,"FALSE","FALSE","Barato"
"1105","split_multi_level","RL",9.16962253869762,"Pave","NA","Reg","Low","AllPub","FR2","Mod","Veenker","Feedr","Norm","1Fam","SLvl",8,5,"1970_1980","1970_1980","Gable","CompShg","Plywood","Plywood","BrkFace",200,"Gd","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,5.97380961186926,392,"GasA","Ex","Y","SBrkr",1487,1012,0,7.82404601085629,0,0,2,1,4,0.693147180559945,"TA",5,"Typ",1,"Gd","Attchd",1976,"Unf",2,527,"TA","TA","Y",0,64,0,0,0,0,"NA","NA","NA",0,"1","2009","WD","Abnorml",12.1400538467332,7.96935774201635,2.5,64,"FALSE","FALSE","Barato"
"1106","2_story_1946_","RL",9.45195232757344,"Pave","NA","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","PosN","Norm","1Fam","2Story",7,6,"1970_1980","1970_1980","Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","Mn","LwQ",6.3297209055227,"LwQ",42,5.01727983681492,752,"GasA","TA","Y","SBrkr",1285,782,0,7.63433723562832,0,0,2,1,3,0.693147180559945,"Gd",7,"Typ",2,"TA","Attchd",1974,"RFn",2,784,"TA","TA","Y",297,40,0,0,0,0,"NA","NA","NA",0,"6","2009","WD","Normal",12.1315383706624,7.94413749111411,2.5,337,"FALSE","FALSE","Barato"
"1107","2_story_1946_","RL",9.24965723435313,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","PosA","Norm","1Fam","2Story",6,7,"1960_1970","1990_","Gable","CompShg","MetalSd","MetalSd","BrkFace",256,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,6.83840520084734,932,"GasA","Gd","Y","SBrkr",1271,1369,0,7.87891291229713,0,0,2,1,5,0.693147180559945,"Gd",8,"Typ",1,"TA","Attchd",1967,"RFn",2,515,"TA","TA","Y",0,120,0,0,168,0,"NA","NA","NA",0,"5","2009","WD","Normal",12.2380195368113,8.18088094199639,2.5,288,"FALSE","FALSE","Barato"
"1108","1_story_1946_","RL",9.16962253869762,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","1Fam","1Story",5,5,"1960_1970","1960_1970","Gable","CompShg","HdBoard","HdBoard","BrkFace",128,"TA","TA","CBlock","Gd","TA","Mn","Rec",6.31716468674728,"Rec",147,6.37842618365159,1288,"GasA","TA","Y","SBrkr",1336,0,0,7.19818357710194,0,1,2,0,3,0.693147180559945,"TA",6,"Typ",1,"Fa","Attchd",1969,"RFn",2,502,"TA","TA","Y",312,11,0,0,0,0,"NA","NA","Shed",650,"8","2009","WD","Normal",12.1100077969858,7.87245515006398,2.5,323,"FALSE","FALSE","Barato"
"1109","1_story_1946_","RL",9.10509096125709,"Pave","NA","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","1Fam","1Story",6,5,"1960_1970","1960_1970","Gable","CompShg","HdBoard","HdBoard","BrkFace",200,"TA","TA","CBlock","TA","TA","Av","Unf",6.8627579130514,"Unf",0,5.5683445037611,1216,"GasA","TA","Y","SBrkr",1216,0,0,7.10414409298753,1,0,1,0,3,0.693147180559945,"TA",5,"Typ",0,"NA","Attchd",1969,"Unf",1,336,"TA","TA","Y",0,0,0,0,0,0,"NA","MnPrv","NA",0,"8","2009","WD","Abnorml",12.1034871541101,7.79646924308606,2,0,"FALSE","FALSE","Barato"
"1110","2_story_1946_","RL",9.53061063402112,"Pave","NA","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,7,"1970_1980","1990_","Hip","CompShg","HdBoard","HdBoard","BrkFace",283,"TA","Gd","PConc","Gd","TA","No","Unf",6.07073772800249,"Unf",0,6.16751649088834,908,"GasA","Ex","Y","SBrkr",1316,972,0,7.73587031995257,0,0,1,2,4,0.693147180559945,"Gd",8,"Typ",2,"TA","Attchd",1977,"RFn",2,520,"TA","TA","Y",321,72,0,0,156,0,"NA","NA","NA",0,"11","2009","WD","Normal",12.2379887199804,8.06965530688617,2,549,"FALSE","FALSE","Barato"
